Price,sales_channel_id,age,product_code,product_type_no,graphical_appearance_no,colour_group_code,perceived_colour_value_id,perceived_colour_master_id,department_no,index_group_no,section_no,garment_group_no
0.020322033898305,1,39.0,554832,265,1010024,72,7,2,7613,4,76,1014
0.0677796610169491,2,28.0,569929,262,1010016,9,4,5,1201,1,19,1007
0.0423559322033898,2,43.0,647423,297,1010010,8,4,12,3709,1,62,1017
0.0338813559322033,2,67.0,711440,252,1010016,9,4,5,1666,1,11,1005
0.0118474576271186,2,39.0,560268,275,1010016,9,4,5,1676,1,16,1002
0.0067627118644067,2,19.0,651863,253,1010001,9,4,5,1640,2,53,1005
0.0338813559322033,2,27.0,644288,272,1010007,9,4,5,3090,1,15,1023
0.0338813559322033,2,25.0,573085,272,1010023,73,2,2,1722,1,15,1009
0.0338813559322033,2,43.0,554450,272,1010016,9,4,5,1747,2,53,1009
0.0254067796610169,2,50.0,666448,252,1010010,8,2,12,1626,1,15,1003
0.0254067796610169,1,20.0,547780,272,1010010,73,4,2,1643,2,51,1002
0.1016779661016950,2,52.0,655434,252,1010016,19,4,20,1648,1,18,1003
0.0423559322033898,1,22.0,662857,252,1010010,7,1,12,1626,1,15,1003
0.0203389830508474,1,24.0,574109,252,1010017,73,4,2,1647,2,53,1003
0.0169322033898305,2,23.0,375585,272,1010016,9,4,5,5868,3,26,1002
0.0423559322033898,2,36.0,685284,275,1010004,9,4,5,1422,1,15,1012
0.0152372881355932,2,37.0,567535,286,1010016,10,3,9,3705,1,61,1017
0.0423559322033898,2,23.0,691208,258,1010021,9,4,5,1522,1,15,1010
0.0406610169491525,1,57.0,699358,252,1010010,71,3,2,1610,1,6,1003
0.0338813559322033,2,28.0,634332,258,1010016,51,1,4,1515,1,11,1010
0.0152372881355932,2,50.0,581162,91,1010016,9,4,5,3527,1,64,1020
0.0169322033898305,2,29.0,568137,255,1010016,9,4,5,1676,1,16,1002
0.0677796610169491,2,55.0,617736,308,1010016,19,2,20,1652,2,50,1001
0.008457627118644,2,20.0,625939,255,1010017,92,7,19,1643,2,51,1002
0.0220169491525423,1,27.0,665355,275,1010016,73,4,2,7613,4,76,1014
0.0169322033898305,1,67.0,673638,252,1010016,51,1,4,3708,1,62,1017
0.0338813559322033,2,28.0,519583,272,1010023,73,2,2,1772,2,57,1016
0.0254067796610169,2,56.0,607834,259,1010004,9,4,5,1543,2,53,1010
0.0271016949152542,1,25.0,669682,252,1010016,11,1,9,1636,1,15,1005
0.0271186440677966,1,28.0,660599,245,1010010,13,2,11,1626,1,15,1003
0.0338813559322033,1,26.0,539723,272,1010016,9,4,5,1747,2,53,1009
0.0169322033898305,2,37.0,560616,302,1010013,7,1,12,7931,4,79,1021
0.0254067796610169,2,26.0,512385,259,1010001,9,4,5,5956,3,21,1009
0.0304915254237288,1,29.0,637549,252,1010005,43,4,18,1626,1,15,1003
0.0338813559322033,2,37.0,673186,275,1010016,9,4,5,1422,1,15,1012
0.0271016949152542,1,51.0,469682,245,1010016,9,4,5,1646,1,16,1003
0.0067627118644067,2,35.0,585158,59,1010016,73,4,2,4242,1,60,1018
0.0243898305084745,1,41.0,617080,80,1010022,7,1,12,4322,4,45,1019
0.0338813559322033,2,54.0,552346,272,1010023,71,1,2,8917,4,77,1016
0.0423559322033898,2,48.0,637820,272,1010016,9,4,5,8310,26,5,1005
0.0169322033898305,2,30.0,251510,304,1010016,9,4,5,3608,1,62,1021
0.0508305084745762,1,32.0,675319,264,1010016,9,4,5,1222,1,15,1008
0.0027118644067796,1,24.0,214844,72,1010016,5,7,15,4343,1,66,1019
0.0338813559322033,2,59.0,637515,252,1010010,73,4,2,1626,1,15,1003
0.0169322033898305,1,25.0,591334,252,1010016,73,4,2,3708,1,62,1017
0.0559152542372881,2,25.0,640098,254,1010022,12,1,11,1926,1,14,1013
0.0254067796610169,2,37.0,443696,308,1010016,73,4,2,8768,4,72,1002
0.0220169491525423,1,22.0,577992,286,1010016,9,4,5,1334,1,61,1017
0.0169322033898305,1,34.0,111586,273,1010016,9,4,5,3608,1,62,1021
0.0271016949152542,1,20.0,641748,252,1010014,10,3,9,5828,3,20,1005
0.0254067796610169,2,51.0,657285,252,1010016,9,4,5,1640,2,53,1005
0.0254067796610169,2,24.0,671022,258,1010001,1,6,14,1522,1,15,1010
0.0338813559322033,2,38.0,695255,255,1010001,73,4,2,2035,1,8,1005
0.0135423728813559,1,45.0,585276,306,1010016,10,3,9,1338,1,61,1017
0.0254067796610169,2,24.0,537085,253,1010016,11,1,9,1666,1,11,1005
0.0271016949152542,1,,674336,252,1010005,22,7,8,1640,2,53,1005
0.0169322033898305,2,32.0,253448,306,1010016,10,3,9,1338,1,61,1017
0.0067627118644067,1,37.0,728162,255,1010016,9,4,5,1676,1,16,1002
0.0101525423728813,2,25.0,663941,275,1010016,9,4,5,7920,4,79,1002
0.0254067796610169,2,47.0,639545,272,1010023,73,4,2,1939,1,2,1009
0.0115084745762711,2,32.0,552826,75,1010016,22,7,8,3945,2,52,1019
0.0338813559322033,2,42.0,714427,275,1010001,9,4,5,4092,2,50,1001
0.0135423728813559,1,34.0,541519,286,1010016,9,4,5,1334,1,61,1017
0.020322033898305,1,55.0,639677,259,1010017,72,7,2,1522,1,15,1010
0.0338813559322033,2,65.0,496111,252,1010016,73,4,2,1610,1,6,1003
0.0186271186440677,2,21.0,563635,265,1010010,7,2,12,1676,1,16,1002
0.0169322033898305,1,31.0,633130,252,1010014,9,4,5,1640,2,53,1005
0.0542372881355932,1,50.0,699735,252,1010016,10,3,9,1641,1,18,1005
0.0254067796610169,2,42.0,501616,259,1010016,9,4,5,8617,3,23,1011
0.0762542372881355,1,54.0,683162,272,1010016,9,4,5,1641,1,18,1005
0.0169322033898305,2,56.0,501820,252,1010016,22,5,8,1647,2,53,1003
0.0169322033898305,2,34.0,413911,252,1010016,9,4,5,7668,4,72,1002
0.0338813559322033,2,24.0,510018,253,1010016,9,4,5,1522,1,15,1010
0.0338813559322033,2,35.0,643202,258,1010016,72,2,2,1545,2,50,1010
0.0677796610169491,2,27.0,663233,265,1010016,63,4,6,1686,1,14,1013
0.0457457627118644,2,21.0,657955,308,1010005,42,5,18,1244,2,53,1007
0.0254067796610169,2,24.0,671783,66,1010001,9,4,5,3944,2,52,1019
0.0423559322033898,2,44.0,554541,272,1010023,72,3,2,8956,4,47,1016
0.0254067796610169,1,25.0,632290,298,1010016,9,4,5,4242,1,60,1018
0.0338813559322033,2,35.0,584158,306,1010016,9,4,5,1334,1,61,1017
0.008457627118644,2,49.0,610776,255,1010001,9,4,5,1676,1,16,1002
0.0249322033898305,2,27.0,497806,254,1010016,22,5,8,1522,1,15,1010
0.0050677966101694,1,25.0,523490,512,1010019,17,4,13,4343,1,66,1019
0.0416101694915254,2,50.0,592415,252,1010016,10,3,9,1647,2,53,1003
0.0271016949152542,2,55.0,539723,272,1010016,71,3,2,1747,2,53,1009
0.0254067796610169,2,24.0,569594,306,1010016,51,1,4,1334,1,61,1017
0.036,1,51.0,525500,272,1010016,19,4,20,5656,3,21,1009
0.0135423728813559,2,23.0,411413,255,1010017,42,7,18,1643,2,51,1002
0.0067627118644067,1,25.0,651905,255,1010005,73,4,2,1640,2,53,1005
0.0254067796610169,2,61.0,548932,258,1010001,73,4,2,1909,1,2,1010
0.0338813559322033,2,51.0,640164,262,1010023,72,2,2,1244,2,53,1007
0.0355762711864406,2,57.0,599502,272,1010016,9,4,5,1717,1,11,1009
0.0067627118644067,1,30.0,610776,255,1010001,9,4,5,1676,1,16,1002
0.0338813559322033,2,30.0,539723,272,1010016,8,4,12,1747,2,53,1009
0.0198135593220338,1,41.0,633345,252,1010017,92,1,19,6525,4,40,1005
0.0406779661016949,1,27.0,619234,87,1010016,9,4,5,3529,1,64,1020
0.0423559322033898,1,44.0,628513,293,1010016,51,1,4,1338,1,61,1017
0.0338813559322033,1,50.0,660327,258,1010016,63,4,6,1510,1,6,1010
0.0254067796610169,2,45.0,583976,265,1010001,9,4,5,1344,2,53,1013
0.0304915254237288,2,53.0,620349,252,1010016,73,4,2,2032,1,8,1005
0.0338813559322033,2,46.0,605970,297,1010008,7,1,12,3709,1,62,1017
0.0101525423728813,2,29.0,529012,286,1010021,43,7,18,1338,1,61,1017
0.0169322033898305,2,51.0,657287,306,1010001,9,4,5,1338,1,61,1017
0.0508305084745762,2,21.0,691839,272,1010016,9,4,5,1722,1,15,1009
0.084728813559322,2,58.0,399201,272,1010016,73,4,2,1772,2,57,1016
0.0169322033898305,2,35.0,395658,272,1010016,73,4,2,7920,4,79,1002
0.0220169491525423,1,25.0,546684,66,1010016,9,4,5,3209,1,65,1019
0.0338813559322033,2,25.0,673900,272,1010016,9,4,5,1747,2,53,1009
0.0304915254237288,2,61.0,474088,272,1010018,8,4,12,5962,2,58,1005
0.0254067796610169,2,24.0,501616,259,1010016,10,3,9,8617,3,23,1011
0.0067627118644067,1,36.0,561445,255,1010010,30,5,3,1676,1,16,1002
0.0241355932203389,1,41.0,529008,306,1010016,73,4,2,1338,1,61,1017
0.0169322033898305,2,21.0,548467,252,1010016,9,4,5,1647,2,53,1003
0.0152372881355932,2,27.0,550471,295,1010001,11,1,9,6563,4,44,1017
0.0254067796610169,2,54.0,575172,272,1010001,9,4,5,1722,1,15,1009
0.1016779661016950,2,41.0,696628,262,1010016,13,2,11,1201,1,19,1007
0.0108305084745762,1,74.0,452818,302,1010016,9,4,5,7188,3,26,1021
0.0432033898305084,2,60.0,632813,252,1010010,9,4,5,5858,3,21,1003
0.0169322033898305,1,27.0,645629,272,1010016,51,1,4,6555,4,40,1006
0.0118474576271186,2,23.0,684021,255,1010014,10,3,9,5882,3,55,1005
0.0254067796610169,2,32.0,573716,272,1010016,9,4,5,1722,1,15,1009
0.0338813559322033,2,37.0,633809,254,1010021,9,4,5,1686,1,14,1013
0.0176101694915254,2,47.0,641005,259,1010001,10,3,9,8713,4,77,1014
0.0338813559322033,2,22.0,662888,252,1010010,8,4,12,1626,1,15,1003
0.084728813559322,2,22.0,399136,272,1010016,9,4,5,1772,2,57,1016
0.0474406779661016,2,27.0,705293,252,1010016,12,1,9,1610,1,6,1003
0.0126440677966101,1,65.0,611522,272,1010010,7,1,12,7930,4,79,1002
0.011728813559322,1,56.0,542402,304,1010016,9,4,5,3608,1,62,1021
0.0135423728813559,2,28.0,220365,81,1010016,31,1,3,8888,1,66,1019
0.0254067796610169,2,50.0,641277,258,1010007,10,3,9,1545,2,50,1010
0.0135423728813559,1,26.0,664075,286,1010021,83,4,7,1338,1,61,1017
0.0243898305084745,1,26.0,496735,306,1010016,8,2,12,1334,1,61,1017
0.0474406779661016,2,47.0,555347,272,1010016,9,4,5,8917,4,77,1016
0.0338813559322033,2,28.0,484398,273,1010016,9,4,5,8310,26,5,1005
0.0216779661016949,2,31.0,655988,257,1010005,9,4,5,5741,3,24,1001
0.0152372881355932,2,49.0,548237,252,1010016,9,4,5,1647,2,53,1003
0.0508305084745762,2,27.0,577512,265,1010004,8,4,-1,1313,1,11,1013
0.0338813559322033,2,64.0,573085,272,1010023,8,4,12,1722,1,15,1009
0.0198135593220338,1,26.0,637553,245,1010016,51,1,4,6526,4,40,1003
0.0169322033898305,2,55.0,673677,252,1010016,73,4,2,1616,1,11,1003
0.0338813559322033,2,25.0,663441,306,1010021,43,4,18,1338,1,61,1017
0.0254067796610169,2,29.0,633148,69,1010016,13,2,11,3945,2,52,1019
0.0432033898305084,2,29.0,563609,273,1010014,9,4,5,8310,26,5,1005
0.0118474576271186,2,24.0,572262,255,1010014,10,3,9,1640,2,53,1005
0.0423559322033898,1,28.0,512385,259,1010001,9,4,5,5956,3,21,1009
0.0338813559322033,2,60.0,637549,252,1010010,7,1,12,1626,1,15,1003
0.020322033898305,1,,529008,306,1010021,43,7,18,1338,1,61,1017
0.0101525423728813,1,32.0,554552,255,1010014,32,5,3,6281,26,49,1001
0.0508305084745762,2,36.0,640021,272,1010016,72,2,2,1747,2,53,1009
0.0338813559322033,2,54.0,665477,272,1010023,9,4,5,1772,2,57,1016
0.020322033898305,1,23.0,599579,272,1010016,10,3,9,8917,4,77,1016
0.0112881355932203,1,27.0,595773,304,1010006,9,4,5,3608,1,62,1021
0.0081186440677966,2,27.0,657291,286,1010016,53,4,18,1338,1,61,1017
0.0338813559322033,2,25.0,573085,272,1010023,73,2,2,1722,1,15,1009
0.0423559322033898,2,22.0,678933,272,1010012,73,2,2,1747,2,53,1009
0.007728813559322,1,35.0,200182,304,1010016,9,4,5,3608,1,62,1021
0.0304915254237288,1,56.0,645980,252,1010016,51,1,4,1647,2,53,1003
0.0135423728813559,1,43.0,372860,302,1010016,9,4,5,3611,1,62,1021
0.0135423728813559,2,45.0,189634,273,1010016,9,4,5,1643,2,51,1002
0.0254067796610169,2,31.0,687524,245,1010016,43,4,18,1647,2,53,1003
0.0101525423728813,2,59.0,458924,254,1010016,43,4,18,1636,1,15,1005
0.008457627118644,2,35.0,333323,302,1010016,13,1,1,6541,4,44,1021
0.0169322033898305,1,21.0,678983,254,1010016,9,4,5,1643,2,51,1002
0.0169322033898305,1,68.0,661306,272,1010018,9,4,5,1722,1,15,1009
0.0457457627118644,1,39.0,662935,252,1010010,7,1,12,1626,1,15,1003
0.0169322033898305,2,21.0,659832,254,1010016,10,3,9,1643,2,51,1002
0.0254067796610169,2,29.0,667491,259,1010016,43,4,18,1522,1,15,1010
0.0677796610169491,2,43.0,653567,262,1010016,9,4,5,1652,2,50,1001
0.0338813559322033,2,21.0,552346,272,1010023,7,2,12,8917,4,77,1016
0.047457627118644,2,32.0,649445,87,1010016,9,4,5,3929,2,52,1020
0.0135423728813559,2,19.0,372860,302,1010016,9,4,5,3611,1,62,1021
0.0338813559322033,2,30.0,588689,272,1010018,9,4,5,1710,1,6,1009
0.0143898305084745,2,47.0,633130,252,1010014,7,1,12,1640,2,53,1005
0.0508305084745762,2,53.0,666158,258,1010016,73,7,2,1510,1,6,1010
0.0169322033898305,2,21.0,673677,252,1010016,73,4,2,1616,1,11,1003
0.0169322033898305,1,38.0,620424,255,1010017,10,3,9,7920,4,79,1002
0.0135423728813559,2,28.0,660628,265,1010018,19,2,20,5961,2,58,1013
0.0169322033898305,2,31.0,611024,254,1010016,9,4,5,1676,1,16,1002
0.1677966101694920,2,33.0,534181,263,1010010,12,1,11,1201,1,19,1007
0.0338813559322033,2,28.0,211143,297,1010017,72,3,2,3709,1,62,1017
0.0677796610169491,2,26.0,687965,273,1010014,9,4,5,8310,26,5,1005
0.0152372881355932,2,22.0,637149,66,1010016,21,5,8,3209,1,65,1019
0.020322033898305,1,58.0,562252,272,1010023,72,3,2,1722,1,15,1009
0.0254067796610169,2,47.0,678073,265,1010016,9,4,5,1643,2,51,1002
0.0254067796610169,1,34.0,507910,259,1010001,71,3,2,1515,1,11,1010
0.0135423728813559,1,31.0,591334,252,1010016,73,4,2,3708,1,62,1017
0.0271016949152542,1,68.0,561570,265,1010016,9,4,5,1676,1,16,1002
0.0338813559322033,2,23.0,665477,272,1010023,72,2,2,1772,2,57,1016
0.084728813559322,2,24.0,662253,272,1010016,9,4,5,1717,1,11,1009
0.0406610169491525,2,36.0,613551,262,1010004,93,4,19,1201,1,19,1007
0.0169322033898305,1,54.0,465655,286,1010016,51,1,4,1334,1,61,1017
0.0423559322033898,2,22.0,678552,252,1010017,8,4,-1,1610,1,6,1003
0.0050677966101694,2,25.0,666352,267,1010016,9,4,5,1344,2,53,1013
0.0135423728813559,1,23.0,481912,286,1010012,8,4,12,7932,4,79,1017
0.0338813559322033,2,35.0,589222,272,1010023,72,2,2,1772,2,57,1016
0.0423559322033898,2,71.0,504154,252,1010016,11,1,9,1626,1,15,1003
0.0338813559322033,1,36.0,649671,272,1010004,9,4,5,1710,1,6,1009
0.0067627118644067,1,50.0,629420,255,1010016,10,3,9,1676,1,16,1002
0.0271016949152542,2,59.0,677172,259,1010016,9,4,5,1547,2,58,1010
0.0067627118644067,1,47.0,693208,252,1010017,10,3,9,7648,4,46,1005
0.0169322033898305,2,25.0,611024,254,1010016,9,4,5,1676,1,16,1002
0.0304915254237288,1,21.0,630116,273,1010014,9,4,5,8310,26,5,1005
0.0254067796610169,2,40.0,573716,272,1010016,9,4,5,1722,1,15,1009
0.0338813559322033,1,55.0,663568,275,1010004,9,4,5,1414,1,11,1012
0.0045084745762711,1,45.0,156227,304,1010016,13,2,11,3608,1,62,1021
0.0254067796610169,1,37.0,497513,306,1010016,9,4,5,1339,1,61,1017
0.0423559322033898,2,26.0,658298,275,1010023,9,4,5,1422,1,15,1012
0.0254067796610169,2,32.0,493438,255,1010010,9,4,5,8316,26,5,1005
0.0186271186440677,2,49.0,594542,308,1010016,21,5,8,8768,4,72,1002
0.0508305084745762,2,26.0,692102,254,1010016,43,4,18,1641,1,18,1005
0.0423559322033898,2,19.0,524825,272,1010004,10,3,9,1722,1,15,1009
0.0254067796610169,2,26.0,711521,252,1010010,31,1,3,1636,1,15,1005
0.0338813559322033,2,33.0,644762,265,1010005,9,4,5,5961,2,58,1013
0.0169322033898305,2,26.0,189616,273,1010020,9,4,5,1643,2,51,1002
0.0152372881355932,2,60.0,540701,273,1010016,19,4,20,1747,2,53,1009
0.020322033898305,1,55.0,547780,272,1010010,9,4,12,1643,2,51,1002
0.0135423728813559,1,22.0,655869,77,1010016,3,3,15,4344,1,66,1019
0.0508305084745762,2,18.0,640021,272,1010016,72,2,2,1747,2,53,1009
0.0169322033898305,1,23.0,678983,254,1010017,10,3,9,1643,2,51,1002
0.0169322033898305,2,29.0,111593,304,1010016,9,4,5,3608,1,62,1021
0.0402372881355932,1,26.0,660712,272,1010016,9,4,5,1722,1,15,1009
0.0271016949152542,1,23.0,637549,252,1010010,9,4,12,1626,1,15,1003
0.0338813559322033,2,48.0,605970,297,1010001,71,1,2,3709,1,62,1017
0.0101525423728813,2,36.0,570004,257,1010017,9,4,5,5832,3,26,1002
0.0254067796610169,2,22.0,628788,306,1010021,31,1,3,1338,1,61,1017
0.0508305084745762,1,31.0,694689,275,1010004,73,4,2,1414,1,11,1012
0.0474406779661016,2,29.0,648505,265,1010016,9,4,5,1641,1,18,1005
0.0287966101694915,2,49.0,599489,272,1010023,72,1,2,1772,2,57,1016
0.0338813559322033,2,22.0,678789,275,1010016,9,4,5,1444,2,53,1012
0.0169322033898305,1,36.0,470789,286,1010016,9,4,5,1339,1,61,1017
0.0254067796610169,1,48.0,667499,258,1010001,17,2,13,1522,1,15,1010
0.0254067796610169,2,50.0,682965,306,1010021,9,4,5,1338,1,61,1017
0.0152372881355932,2,29.0,572533,308,1010016,31,1,3,1643,2,51,1002
0.0508305084745762,2,25.0,640727,275,1010016,9,4,5,1444,2,53,1012
0.0135423728813559,2,63.0,675516,245,1010016,52,7,4,6526,4,40,1003
0.0304915254237288,2,27.0,567921,252,1010016,32,3,3,1949,1,2,1003
0.0169322033898305,1,29.0,584895,253,1010016,11,1,9,1644,2,50,1005
0.0304915254237288,2,48.0,658763,87,1010016,8,4,12,4321,4,42,1020
0.0338813559322033,1,24.0,688873,258,1010016,10,3,9,1515,1,11,1010
0.0169322033898305,2,37.0,309864,272,1010016,9,4,5,8956,4,47,1016
0.0254067796610169,2,63.0,573716,272,1010016,9,4,5,1722,1,15,1009
0.0254067796610169,1,34.0,666448,252,1010010,13,2,1,1626,1,15,1003
0.084728813559322,2,48.0,399201,272,1010023,9,4,19,1772,2,57,1016
0.0067627118644067,2,23.0,554598,255,1010016,10,3,9,1676,1,16,1002
0.0243898305084745,1,24.0,650279,306,1010016,9,4,5,1338,1,61,1017
0.0101525423728813,1,33.0,585482,286,1010016,9,4,5,1338,1,61,1017
0.0338813559322033,2,49.0,625342,275,1010016,9,4,5,1414,1,11,1012
0.0593050847457627,2,27.0,623632,259,1010016,10,3,9,1522,1,15,1010
0.0254067796610169,2,32.0,639677,259,1010010,71,1,2,1522,1,15,1010
0.0135423728813559,1,45.0,594541,272,1010010,8,4,12,8768,4,72,1002
0.0626949152542372,2,24.0,596983,262,1010016,71,1,2,1201,1,19,1007
0.020322033898305,2,30.0,562245,272,1010023,72,1,2,1722,1,15,1009
0.0169322033898305,2,23.0,189616,273,1010020,9,4,5,1643,2,51,1002
0.0135423728813559,2,53.0,580331,252,1010017,42,5,18,1660,1,6,1005
0.0169322033898305,1,25.0,677930,252,1010016,22,7,8,1643,2,51,1002
0.0338813559322033,2,24.0,601595,272,1010023,72,2,2,1772,2,57,1016
0.020322033898305,2,30.0,484398,273,1010010,7,4,12,8310,26,5,1005
0.020322033898305,1,33.0,634009,253,1010016,9,4,5,8316,26,5,1005
0.0169322033898305,2,40.0,297067,273,1010016,9,4,5,3608,1,62,1021
0.0169322033898305,2,22.0,194037,273,1010016,9,4,5,3608,1,62,1021
0.0423559322033898,2,56.0,569562,305,1010016,9,4,5,3709,1,62,1017
0.0254067796610169,1,30.0,672890,252,1010017,43,4,18,1647,2,53,1003
0.0508305084745762,2,53.0,612455,272,1010023,72,2,2,5672,3,56,1016
0.0176101694915254,1,41.0,624123,272,1010014,73,4,2,6545,4,41,1005
0.0338813559322033,2,22.0,573085,272,1010016,9,4,5,1722,1,15,1009
0.0254067796610169,1,28.0,574109,252,1010016,22,7,8,1647,2,53,1003
0.0677796610169491,2,21.0,542730,262,1010016,9,4,5,1201,1,19,1007
0.0169322033898305,2,22.0,624632,80,1010016,9,4,5,3439,1,65,1019
0.0254067796610169,2,51.0,657497,252,1010014,22,7,8,1640,2,53,1005
0.0254067796610169,2,53.0,627563,272,1010026,8,4,12,7930,4,79,1002
0.084728813559322,2,40.0,399136,272,1010023,7,2,12,1772,2,57,1016
0.0508305084745762,2,24.0,580482,265,1010010,7,1,12,1626,1,15,1003
0.0169322033898305,1,64.0,579541,245,1010010,43,4,18,1616,1,11,1003
0.0338813559322033,2,24.0,633136,308,1010014,13,1,1,1640,2,53,1005
0.0135423728813559,1,25.0,624486,255,1010016,53,4,18,1643,2,51,1002
0.008457627118644,1,34.0,108775,253,1010016,9,4,5,1676,1,16,1002
0.0101525423728813,2,24.0,568434,254,1010017,9,4,5,2032,1,8,1005
0.0169322033898305,2,25.0,668396,59,1010016,43,4,3,4242,1,60,1018
0.0169322033898305,2,45.0,675856,308,1010008,9,4,5,8748,4,47,1005
0.0254067796610169,2,24.0,662257,265,1010005,9,4,5,1344,2,53,1013
0.0508305084745762,1,28.0,663937,265,1010001,9,4,5,1322,1,15,1013
0.0067627118644067,2,60.0,265069,255,1010016,10,3,9,7668,4,72,1002
0.0338813559322033,1,37.0,630141,273,1010016,9,4,5,8310,26,5,1005
0.0118474576271186,2,32.0,560221,298,1010001,9,4,5,4242,1,60,1018
0.0576101694915254,2,22.0,677999,272,1010023,72,2,2,1772,2,57,1016
0.0508305084745762,2,53.0,675319,264,1010026,7,4,12,1222,1,15,1008
0.0186271186440677,2,45.0,547845,297,1010001,81,3,7,7922,4,79,1017
0.0610169491525423,1,23.0,689029,275,1010016,9,4,5,1641,1,18,1005
0.0338813559322033,2,19.0,687260,252,1010016,42,5,18,1626,1,15,1003
0.0254067796610169,1,20.0,672890,252,1010005,51,1,4,1647,2,53,1003
0.0677796610169491,2,54.0,504658,308,1010016,14,2,13,5252,3,31,1007
0.0169322033898305,2,23.0,588588,298,1010001,40,5,18,4242,1,60,1018
0.0762542372881355,1,53.0,639976,262,1010010,7,1,12,1201,1,19,1007
0.0271016949152542,1,31.0,619081,306,1010016,9,4,5,3710,1,61,1017
0.0338813559322033,2,25.0,585788,252,1010016,10,3,9,1647,2,53,1003
0.0143898305084745,1,41.0,624632,80,1010016,9,4,5,3439,1,65,1019
0.0677796610169491,2,40.0,685170,252,1010016,9,4,5,7020,1,82,1023
0.0135423728813559,1,24.0,464908,286,1010016,73,4,2,1334,1,61,1017
0.0118474576271186,2,33.0,621759,298,1010016,92,5,19,4242,1,60,1018
0.0271186440677966,1,46.0,557248,308,1010016,13,2,11,5868,3,26,1002
0.0457457627118644,1,29.0,636935,252,1010026,11,1,9,1616,1,11,1003
0.0220169491525423,1,52.0,469039,86,1010016,9,4,5,3527,1,64,1020
0.0121864406779661,2,54.0,551370,298,1010016,9,4,5,4242,1,60,1018
0.0169322033898305,2,31.0,613938,265,1010001,21,3,8,6555,4,40,1006
0.0254067796610169,2,57.0,668390,298,1010016,43,4,3,4242,1,60,1018
0.0169322033898305,2,47.0,539723,272,1010016,72,2,2,1747,2,53,1009
0.0677796610169491,2,53.0,677999,272,1010023,9,4,5,1772,2,57,1016
0.0254067796610169,1,47.0,574112,252,1010016,10,3,9,1647,2,53,1003
0.0423559322033898,2,26.0,537346,252,1010010,72,2,2,1626,1,15,1003
0.0338813559322033,2,49.0,557248,308,1010016,22,5,8,5868,3,26,1002
0.0169322033898305,1,25.0,516000,255,1010017,10,1,9,1666,1,11,1005
0.0406610169491525,1,57.0,663236,252,1010010,7,1,12,1626,1,15,1003
0.0220169491525423,2,25.0,634775,252,1010016,9,4,5,1640,2,53,1005
0.0508305084745762,2,54.0,646429,273,1010005,9,4,5,8310,26,5,1005
0.0067627118644067,1,27.0,610776,255,1010001,9,4,5,1676,1,16,1002
0.0169322033898305,2,25.0,501820,252,1010010,43,4,18,1647,2,53,1003
0.0169322033898305,1,30.0,679121,306,1010016,9,4,5,1338,1,61,1017
0.0338813559322033,2,20.0,588689,272,1010018,9,4,5,1710,1,6,1009
0.0135423728813559,2,29.0,458543,298,1010016,9,4,5,4242,1,60,1018
0.020322033898305,1,55.0,626816,259,1010004,73,2,2,1522,1,15,1010
0.0406610169491525,2,26.0,581777,272,1010023,72,2,2,1772,2,57,1016
0.0287966101694915,1,45.0,637549,252,1010010,7,1,12,1626,1,15,1003
0.0423559322033898,1,45.0,555351,272,1010023,7,2,12,8917,4,77,1016
0.1220169491525420,1,51.0,675757,264,1010004,9,4,5,5131,3,23,1008
0.0169322033898305,2,44.0,651245,254,1010016,41,7,18,1660,1,6,1005
0.0135423728813559,1,20.0,179393,302,1010016,9,4,5,3610,1,62,1021
0.022864406779661,1,49.0,667499,258,1010017,9,4,5,1522,1,15,1010
0.0271016949152542,1,31.0,588689,272,1010018,8,4,-1,1710,1,6,1009
0.0254067796610169,2,25.0,628633,270,1010001,7,1,12,6564,4,44,1005
0.008457627118644,1,28.0,610776,255,1010001,11,1,9,1676,1,16,1002
0.0423559322033898,2,22.0,539878,275,1010023,71,1,2,1773,2,57,1016
0.0169322033898305,2,25.0,501820,252,1010010,42,7,18,1647,2,53,1003
0.008457627118644,2,48.0,554772,255,1010016,9,4,5,1676,1,16,1002
0.0338813559322033,2,30.0,690904,262,1010023,73,2,2,5950,3,55,1005
0.3372881355932200,2,45.0,685159,262,1010015,73,4,2,7020,1,82,1023
0.0254067796610169,2,50.0,443696,308,1010016,9,4,5,8768,4,72,1002
0.0254067796610169,2,54.0,617534,255,1010016,73,4,2,1660,1,6,1005
0.036,1,39.0,554541,272,1010023,8,4,12,8956,4,47,1016
0.0143898305084745,2,35.0,316441,254,1010016,10,3,9,1676,1,16,1002
0.0254067796610169,2,27.0,666638,252,1010010,7,1,12,1636,1,15,1005
0.0271186440677966,2,22.0,662868,252,1010010,8,2,12,1626,1,15,1003
0.0254067796610169,2,26.0,650951,274,1010016,51,1,4,1723,1,15,1025
0.0304915254237288,1,31.0,625311,306,1010016,9,4,5,8316,26,5,1005
0.0067627118644067,1,23.0,156231,304,1010016,9,4,5,3608,1,62,1021
0.0169322033898305,2,30.0,396135,274,1010010,7,2,12,1676,1,16,1002
0.0033898305084745,1,23.0,557092,78,1010002,9,4,5,3419,1,66,1019
0.0254067796610169,1,22.0,547780,272,1010010,63,4,6,1643,2,51,1002
0.0220169491525423,2,23.0,677711,255,1010016,63,5,6,1640,2,53,1005
